Time [s],46X [g],46 Y [g],46 Z [g],56X [g],56Y [g],56Z [g],57X [g],57Y [g],57Z [g],48X [g],48Y [g],48Z [g]
0.02495,-0.014153022,0.005882037,-0.002407111,-0.017050033,0.003832551,4.59E-05,-0.021766331,0.012038699,-0.010028691,-0.006485338,-0.024240596,0.000292682
0.025,0.001847681,0.00580361,-0.003046594,-4.21E-05,0.003832551,4.59E-05,-0.021766331,0.012038699,-0.010028691,-0.006485338,-0.024240596,0.000292682
0.02505,-0.014153022,0.005688986,-0.003915325,-4.21E-05,0.003832551,4.59E-05,-0.021766331,0.012038699,-0.010028691,-0.006485338,-0.024240596,0.000292682
0.0251,-0.062155131,0.005767413,-0.004699597,-4.21E-05,0.003832551,0.016594542,-0.021766331,0.012038699,0.00644081,-0.006485338,-0.024240596,0.000292682
0.02515,-0.062155131,0.005767413,-0.004898681,-4.21E-05,0.003832551,0.016594542,-0.021766331,0.012038699,0.00644081,-0.006485338,-0.024240596,0.000292682
0.0252,-0.014153022,0.005640723,-0.00441002,-0.017050033,0.003832551,4.59E-05,-0.021766331,0.012038699,0.00644081,-0.006485338,-0.024240596,0.000292682
0.02525,0.001847681,0.005616591,-0.00377657,-0.017050033,0.003832551,4.59E-05,-0.021766331,0.012038699,0.00644081,-0.006485338,-0.024240596,0.000292682
0.0253,0.001847681,0.005556263,-0.003450795,-0.017050033,0.003832551,4.59E-05,-0.021766331,0.012038699,0.00644081,-0.006485338,-0.024240596,0.000292682
0.02535,-0.046154428,0.00517016,-0.003408565,-0.017050033,0.003832551,4.59E-05,-0.021766331,0.012038699,0.00644081,-0.006485338,-0.024240596,0.000292682
0.0254,-0.062155131,0.004639268,-0.003499058,-0.017050033,0.003832551,4.59E-05,-0.021766331,0.012038699,0.00644081,-0.006485338,-0.024240596,0.000292682
0.02545,-0.030153725,0.004313494,-0.00369211,-4.21E-05,0.020430865,0.016594542,-0.021766331,0.012038699,0.00644081,-0.006485338,-0.024240596,0.000292682
0.0255,0.001847681,0.004301428,-0.003969621,-4.21E-05,0.020430865,0.016594542,-0.021766331,0.012038699,-0.010028691,-0.006485338,-0.024240596,0.000292682
0.02555,0.001847681,0.00457894,-0.004229034,-0.017050033,0.020430865,0.016594542,-0.021766331,0.012038699,-0.010028691,-0.006485338,-0.024240596,0.000292682
0.0256,-0.030153725,0.004971076,-0.004289363,-0.017050033,0.020430865,4.59E-05,-0.021766331,0.012038699,-0.010028691,-0.006485338,-0.024240596,0.000292682
0.02565,-0.046154428,0.005182226,-0.00402995,-0.017050033,0.003832551,4.59E-05,-0.021766331,0.012038699,-0.010028691,-0.006485338,-0.024240596,0.000292682
0.0257,-0.030153725,0.005019338,-0.003547321,-0.017050033,0.003832551,4.59E-05,-0.021766331,0.012038699,-0.010028691,-0.006485338,-0.024240596,0.000292682
0.02575,0.001847681,0.0046634,-0.003281875,-0.017050033,0.003832551,4.59E-05,-0.021766331,0.012038699,0.00644081,-0.006485338,-0.024240596,0.000292682
0.0258,0.017848385,0.004566874,-0.003613683,-4.21E-05,0.003832551,0.016594542,-0.021766331,0.012038699,0.00644081,-0.006485338,-0.024240596,-0.015722744
0.02585,-0.014153022,0.004862484,-0.004343658,-4.21E-05,0.003832551,0.016594542,-0.021766331,0.012038699,0.00644081,-0.006485338,-0.024240596,-0.015722744
0.0259,-0.046154428,0.00517016,-0.004784057,-0.017050033,0.003832551,0.016594542,-0.021766331,0.012038699,0.00644081,-0.006485338,-0.024240596,0.000292682
0.02595,-0.046154428,0.005218423,-0.00453671,-0.017050033,0.003832551,4.59E-05,-0.021766331,0.012038699,0.00644081,-0.006485338,-0.024240596,0.000292682
0.026,-0.014153022,0.005097766,-0.003867063,-0.017050033,0.003832551,4.59E-05,-0.021766331,0.012038699,0.00644081,-0.006485338,-0.024240596,0.000292682
0.02605,0.001847681,0.004838353,-0.003239645,-0.017050033,0.003832551,4.59E-05,-0.021766331,0.012038699,0.00644081,-0.006485338,-0.024240596,0.000292682
0.0261,-0.030153725,0.004361757,-0.002901805,-0.017050033,0.003832551,4.59E-05,-0.021766331,0.012038699,0.00644081,-0.006485338,-0.024240596,0.000292682
0.02615,-0.062155131,0.003939457,-0.002919904,-0.017050033,0.003832551,4.59E-05,-0.021766331,0.012038699,0.00644081,-0.006485338,-0.024240596,0.000292682
0.0262,-0.062155131,0.003963588,-0.003137087,-0.017050033,0.003832551,0.016594542,-0.021766331,0.012038699,0.00644081,-0.006485338,-0.024240596,0.000292682
0.02625,-0.014153022,0.004391921,-0.003251711,-0.017050033,0.020430865,0.016594542,-0.021766331,0.012038699,0.00644081,-0.006485338,-0.024240596,0.000292682
0.0263,0.017848385,0.004886616,-0.003076758,-0.017050033,0.020430865,4.59E-05,-0.021766331,0.012038699,-0.010028691,-0.006485338,-0.024240596,0.000292682
0.02635,0.017848385,0.005320982,-0.002738918,-0.017050033,0.020430865,4.59E-05,-0.021766331,0.012038699,-0.010028691,-0.006485338,-0.024240596,0.000292682
0.0264,-0.030153725,0.005664854,-0.002509669,-0.017050033,0.020430865,4.59E-05,-0.021766331,0.012038699,-0.010028691,-0.006485338,-0.024240596,0.000292682
0.02645,-0.046154428,0.00571915,-0.002467439,-0.017050033,0.003832551,4.59E-05,-0.021766331,0.012038699,-0.010028691,-0.006485338,-0.024240596,0.000292682
0.0265,-0.030153725,0.005399409,-0.002576031,-0.017050033,0.003832551,4.59E-05,-0.021766331,0.012038699,0.00644081,-0.006485338,-0.024240596,0.000292682
0.02655,0.001847681,0.005055536,-0.002907838,-4.21E-05,0.003832551,4.59E-05,-0.021766331,0.012038699,0.00644081,-0.006485338,-0.024240596,0.000292682
0.0266,0.001847681,0.005013306,-0.003360302,-4.21E-05,0.003832551,0.016594542,-0.021766331,0.012038699,0.00644081,-0.006485338,-0.024240596,0.000292682
0.02665,-0.030153725,0.005242555,-0.003595584,-4.21E-05,0.003832551,0.016594542,-0.021766331,0.012038699,0.00644081,-0.006485338,-0.024240596,0.000292682
0.0267,-0.078155838,0.005495934,-0.003402532,-0.017050033,0.003832551,0.016594542,-0.021766331,0.012038699,0.00644081,-0.006485338,-0.024240596,0.016308108
0.02675,-0.078155838,0.005652789,-0.002938002,-0.017050033,0.003832551,4.59E-05,-0.021766331,0.012038699,0.00644081,-0.006485338,-0.024240596,0.016308108
0.0268,-0.030153725,0.005731216,-0.002509669,-0.017050033,0.003832551,4.59E-05,-0.021766331,0.012038699,0.00644081,-0.006485338,-0.008616622,0.016308108
0.02685,0.017848385,0.005797577,-0.002407111,-0.017050033,0.003832551,4.59E-05,-0.021766331,0.012038699,0.00644081,-0.006485338,-0.008616622,0.000292682
0.0269,0.001847681,0.00588807,-0.002750984,-0.017050033,0.003832551,4.59E-05,-0.021766331,0.012038699,0.00644081,-0.006485338,-0.008616622,0.000292682
0.02695,-0.046154428,0.005936333,-0.003450795,-0.017050033,0.003832551,4.59E-05,-0.021766331,0.012038699,0.00644081,-0.006485338,-0.008616622,-0.015722744
0.027,-0.078155838,0.005906169,-0.004120443,-0.017050033,0.020430865,0.016594542,-0.021766331,0.012038699,0.00644081,-0.006485338,-0.008616622,0.000292682
0.02705,-0.046154428,0.005912202,-0.004259198,-0.017050033,0.020430865,0.016594542,-0.021766331,0.030131124,0.00644081,-0.006485338,-0.008616622,0.000292682
0.0271,0.001847681,0.006135418,-0.003752438,-0.017050033,0.020430865,0.016594542,-0.021766331,0.030131124,0.00644081,-0.006485338,-0.008616622,0.000292682
0.02715,0.033849087,0.006473258,-0.003028495,-0.017050033,0.020430865,4.59E-05,-0.021766331,0.012038699,0.00644081,-0.006485338,-0.008616622,0.000292682
0.0272,0.017848385,0.006575816,-0.002666524,-0.017050033,0.020430865,4.59E-05,-0.021766331,0.012038699,0.00644081,-0.006485338,-0.008616622,0.000292682
0.02725,-0.030153725,0.006195746,-0.002919904,-0.017050033,0.020430865,4.59E-05,-0.021766331,0.012038699,0.00644081,-0.006485338,-0.008616622,0.000292682
0.0273,-0.062155131,0.005520066,-0.003631781,-0.017050033,0.020430865,4.59E-05,-0.021766331,0.012038699,0.00644081,-0.006485338,-0.008616622,0.000292682
0.02735,-0.046154428,0.004928845,-0.004313494,-0.017050033,0.003832551,0.016594542,-0.005714465,0.012038699,0.00644081,-0.006485338,-0.008616622,0.000292682
0.0274,-0.014153022,0.00470563,-0.004500513,-0.017050033,0.003832551,0.016594542,-0.005714465,0.012038699,0.00644081,-0.006485338,-0.008616622,0.000292682
0.02745,0.001847681,0.004983142,-0.004084245,-0.017050033,0.003832551,0.016594542,-0.005714465,0.012038699,0.00644081,-0.006485338,-0.008616622,0.000292682
0.0275,-0.030153725,0.005670887,-0.003408565,-0.017050033,0.003832551,0.016594542,-0.005714465,0.012038699,0.00644081,-0.006485338,-0.008616622,0.016308108
0.02755,-0.062155131,0.006388797,-0.002853542,-0.017050033,0.003832551,4.59E-05,-0.005714465,0.012038699,0.00644081,-0.006485338,-0.008616622,0.000292682
0.0276,-0.062155131,0.006569783,-0.002557932,-0.017050033,0.003832551,4.59E-05,-0.005714465,0.012038699,0.00644081,-0.006485338,-0.008616622,0.000292682
0.02765,-0.030153725,0.006032859,-0.002401078,-0.017050033,0.003832551,4.59E-05,-0.005714465,0.012038699,0.00644081,-0.006485338,-0.008616622,-0.015722744
0.0277,-0.014153022,0.005194292,-0.002292486,-0.017050033,0.003832551,0.016594542,-0.005714465,0.012038699,0.00644081,-0.006485338,-0.008616622,-0.015722744
0.02775,-0.046154428,0.004548776,-0.002195961,-0.017050033,0.003832551,0.016594542,-0.005714465,0.030131124,0.00644081,-0.006485338,-0.008616622,0.000292682
0.0278,-0.062155131,0.004180771,-0.002027041,-0.017050033,0.020430865,0.016594542,-0.005714465,0.012038699,0.00644081,-0.006485338,-0.008616622,0.000292682
0.02785,-0.046154428,0.004102344,-0.001749529,-0.034057975,0.020430865,0.016594542,-0.005714465,0.012038699,0.00644081,-0.006485338,-0.008616622,0.000292682
0.0279,0.001847681,0.004307461,-0.00143582,-0.034057975,0.020430865,4.59E-05,-0.005714465,0.012038699,0.00644081,-0.006485338,-0.008616622,0.000292682
0.02795,0.001847681,0.004639268,-0.001254835,-0.034057975,0.020430865,4.59E-05,-0.021766331,0.012038699,0.00644081,-0.006485338,-0.008616622,0.000292682
0.028,-0.030153725,0.004922813,-0.001441853,-0.017050033,0.020430865,4.59E-05,-0.021766331,0.012038699,0.00644081,-0.006485338,-0.008616622,0.000292682
0.02805,-0.062155131,0.005146029,-0.002153731,-0.017050033,0.003832551,4.59E-05,-0.021766331,0.012038699,0.00644081,-0.006485338,-0.008616622,0.000292682
0.0281,-0.046154428,0.005236521,-0.003094857,-0.017050033,0.003832551,4.59E-05,-0.005714465,0.012038699,0.00644081,-0.006485338,-0.008616622,0.000292682
0.02815,0.001847681,0.005206357,-0.003728307,-0.017050033,0.003832551,4.59E-05,-0.005714465,0.012038699,0.00644081,-0.006485338,-0.008616622,0.000292682
0.0282,0.017848385,0.005284784,-0.00373434,-0.034057975,0.003832551,0.016594542,-0.005714465,0.012038699,0.00644081,-0.006485338,-0.008616622,0.000292682
0.02825,-0.014153022,0.005574361,-0.003239645,-0.034057975,0.003832551,4.59E-05,-0.005714465,0.012038699,0.00644081,-0.006485338,-0.008616622,0.000292682
0.0283,-0.030153725,0.005894103,-0.002763049,-0.034057975,0.003832551,4.59E-05,-0.005714465,0.012038699,0.00644081,-0.006485338,-0.008616622,0.000292682
0.02835,-0.030153725,0.006063023,-0.002714786,-0.017050033,0.003832551,4.59E-05,-0.021766331,0.012038699,0.00644081,-0.006485338,-0.008616622,0.000292682
0.0284,0.001847681,0.006093187,-0.00301643,-0.017050033,0.003832551,4.59E-05,-0.021766331,0.012038699,0.00644081,-0.006485338,-0.008616622,0.000292682
0.02845,-0.014153022,0.00597253,-0.003299974,-0.017050033,0.003832551,4.59E-05,-0.021766331,0.012038699,0.00644081,-0.006485338,-0.008616622,0.000292682
0.0285,-0.030153725,0.00563469,-0.003215514,-0.017050033,0.003832551,4.59E-05,-0.021766331,0.012038699,-0.010028691,-0.006485338,-0.008616622,0.000292682
0.02855,-0.046154428,0.005272719,-0.002781148,-0.017050033,0.003832551,0.016594542,-0.021766331,0.012038699,-0.010028691,-0.006485338,-0.008616622,0.000292682
0.0286,-0.030153725,0.005272719,-0.002358848,-0.017050033,0.003832551,0.016594542,-0.021766331,0.012038699,-0.010028691,-0.006485338,-0.008616622,0.000292682
0.02865,0.017848385,0.005707084,-0.002177862,-0.017050033,0.003832551,4.59E-05,-0.021766331,0.012038699,-0.010028691,-0.006485338,-0.008616622,0.016308108
0.0287,0.017848385,0.006171614,-0.002045139,-0.017050033,0.003832551,4.59E-05,-0.021766331,0.012038699,0.00644081,-0.006485338,-0.008616622,0.016308108
0.02875,-0.014153022,0.00626814,-0.001827956,-0.017050033,0.003832551,4.59E-05,-0.021766331,0.012038699,0.00644081,-0.006485338,-0.008616622,0.016308108
0.0288,-0.046154428,0.005984596,-0.001677135,-0.017050033,0.020430865,4.59E-05,-0.005714465,0.012038699,0.00644081,-0.006485338,-0.008616622,0.000292682
0.02885,-0.046154428,0.00546577,-0.001767628,-0.017050033,0.020430865,4.59E-05,-0.005714465,0.012038699,0.00644081,-0.022946632,-0.008616622,0.000292682
0.0289,-0.014153022,0.00479009,-0.002093402,-0.034057975,0.020430865,0.016594542,-0.005714465,0.012038699,0.00644081,-0.006485338,-0.008616622,0.000292682
0.02895,0.001847681,0.004138541,-0.002557932,-0.034057975,0.020430865,0.016594542,-0.005714465,0.012038699,0.00644081,-0.006485338,-0.008616622,0.000292682
0.029,-0.014153022,0.003740372,-0.002944035,-0.034057975,0.020430865,0.016594542,-0.005714465,0.012038699,0.00644081,-0.006485338,-0.008616622,0.000292682
0.02905,-0.046154428,0.003667978,-0.00301643,-0.017050033,0.003832551,4.59E-05,-0.021766331,0.012038699,0.00644081,-0.006485338,-0.008616622,0.000292682
0.0291,-0.030153725,0.00386103,-0.002720819,-0.017050033,0.003832551,4.59E-05,-0.021766331,0.012038699,0.00644081,-0.006485338,-0.008616622,0.016308108
0.02915,0.001847681,0.004319527,-0.002395045,-0.017050033,0.003832551,4.59E-05,-0.021766331,0.012038699,0.00644081,-0.006485338,-0.008616622,0.016308108
0.0292,0.017848385,0.004940911,-0.002407111,-0.017050033,0.003832551,4.59E-05,-0.021766331,0.012038699,0.00644081,-0.006485338,-0.008616622,0.000292682
0.02925,-0.014153022,0.005459737,-0.002726852,-0.017050033,0.003832551,4.59E-05,-0.005714465,0.012038699,0.00644081,-0.006485338,-0.008616622,0.000292682
0.0293,-0.046154428,0.00576138,-0.002938002,-0.017050033,0.003832551,4.59E-05,-0.005714465,0.012038699,0.00644081,-0.006485338,-0.008616622,0.000292682
0.02935,-0.046154428,0.005918235,-0.002738918,-0.017050033,0.003832551,0.016594542,-0.005714465,0.012038699,0.00644081,-0.006485338,-0.008616622,0.000292682
0.0294,-0.014153022,0.005984596,-0.002208026,-0.017050033,0.003832551,0.016594542,-0.005714465,0.030131124,0.00644081,-0.006485338,-0.008616622,0.000292682
0.02945,0.033849087,0.006020793,-0.001701266,-4.21E-05,0.003832551,4.59E-05,-0.021766331,0.012038699,0.00644081,-0.006485338,-0.008616622,0.000292682
0.0295,0.033849087,0.006123352,-0.001538379,-4.21E-05,0.020430865,4.59E-05,-0.021766331,0.012038699,0.00644081,-0.006485338,-0.008616622,0.000292682
0.02955,-0.014153022,0.006346568,-0.001779693,-4.21E-05,0.020430865,4.59E-05,-0.021766331,0.012038699,0.00644081,-0.006485338,-0.008616622,0.016308108
0.0296,-0.046154428,0.006545652,-0.002220092,-4.21E-05,0.020430865,4.59E-05,-0.021766331,0.012038699,0.00644081,-0.006485338,-0.008616622,0.016308108
0.02965,-0.046154428,0.006503422,-0.002545866,-4.21E-05,0.020430865,4.59E-05,-0.021766331,0.012038699,0.00644081,-0.006485338,-0.008616622,0.000292682
0.0297,-0.014153022,0.006177648,-0.002455374,-0.017050033,0.020430865,0.016594542,-0.021766331,0.012038699,0.00644081,-0.006485338,-0.008616622,0.000292682
0.02975,0.001847681,0.005743282,-0.001960679,-0.017050033,0.020430865,0.016594542,-0.021766331,0.012038699,0.00644081,-0.006485338,-0.008616622,0.000292682
0.0298,-0.030153725,0.005435606,-0.00143582,-4.21E-05,0.020430865,0.016594542,-0.021766331,0.030131124,0.00644081,-0.006485338,-0.008616622,0.000292682
0.02985,-0.046154428,0.005405441,-0.001236736,-4.21E-05,0.020430865,4.59E-05,-0.021766331,0.030131124,0.00644081,-0.006485338,-0.008616622,0.000292682
0.0299,-0.030153725,0.00559246,-0.001345328,-4.21E-05,0.003832551,4.59E-05,-0.021766331,0.030131124,0.00644081,-0.006485338,-0.008616622,0.000292682
0.02995,0.001847681,0.005821709,-0.001610773,-4.21E-05,0.003832551,4.59E-05,-0.021766331,0.012038699,0.00644081,-0.006485338,-0.008616622,0.000292682
0.03,0.017848385,0.006020793,-0.002008942,-0.017050033,0.003832551,0.016594542,-0.021766331,0.012038699,0.00644081,-0.006485338,-0.008616622,0.000292682
0.03005,-0.014153022,0.006177648,-0.002551899,-0.017050033,0.003832551,0.016594542,-0.005714465,0.012038699,0.00644081,-0.006485338,-0.008616622,0.000292682
0.0301,-0.062155131,0.006177648,-0.003076758,-4.21E-05,0.003832551,0.016594542,-0.005714465,0.012038699,0.00644081,-0.006485338,-0.008616622,0.016308108
0.03015,-0.062155131,0.005882037,-0.003299974,-4.21E-05,0.003832551,0.016594542,-0.005714465,0.012038699,0.00644081,-0.006485338,-0.008616622,0.000292682
0.0302,-0.030153725,0.005333047,-0.003167251,-4.21E-05,0.003832551,0.016594542,-0.005714465,0.030131124,0.00644081,-0.006485338,-0.008616622,0.000292682
0.03025,0.033849087,0.004802156,-0.002968167,-4.21E-05,0.003832551,0.016594542,-0.005714465,0.030131124,0.00644081,-0.006485338,-0.008616622,0.000292682
0.0303,0.049849793,0.00453671,-0.002919904,-4.21E-05,0.003832551,4.59E-05,-0.005714465,0.030131124,0.00644081,-0.006485338,-0.008616622,0.000292682
0.03035,0.017848385,0.004645302,-0.002919904,-4.21E-05,0.003832551,4.59E-05,-0.021766331,0.030131124,0.00644081,-0.006485338,-0.008616622,0.000292682
0.0304,-0.030153725,0.005091733,-0.002757017,-0.017050033,0.020430865,0.016594542,-0.021766331,0.030131124,0.00644081,-0.006485338,-0.008616622,0.000292682
0.03045,-0.062155131,0.00563469,-0.002509669,-0.017050033,0.020430865,0.016594542,-0.005714465,0.030131124,0.00644081,-0.006485338,-0.024240596,0.000292682
0.0305,-0.030153725,0.005990629,-0.002437275,-4.21E-05,0.020430865,0.016594542,-0.005714465,0.030131124,0.00644081,-0.006485338,-0.024240596,0.000292682
0.03055,0.017848385,0.006069056,-0.002660491,-4.21E-05,0.020430865,0.016594542,-0.021766331,0.030131124,0.00644081,-0.006485338,-0.024240596,0.000292682
0.0306,0.017848385,0.006069056,-0.003094857,-4.21E-05,0.020430865,0.016594542,-0.021766331,0.012038699,0.00644081,-0.006485338,-0.024240596,0.000292682
0.03065,-0.014153022,0.006165582,-0.003493025,-4.21E-05,0.003832551,4.59E-05,-0.021766331,0.012038699,0.00644081,-0.006485338,-0.008616622,0.000292682
0.0307,-0.030153725,0.006280206,-0.00364988,-4.21E-05,0.003832551,4.59E-05,-0.021766331,0.030131124,0.00644081,-0.006485338,-0.008616622,0.000292682
0.03075,-0.014153022,0.006280206,-0.003643847,-4.21E-05,0.003832551,4.59E-05,-0.021766331,0.030131124,0.00644081,-0.006485338,-0.008616622,0.000292682
0.0308,0.001847681,0.00618368,-0.003619715,-4.21E-05,0.003832551,0.016594542,-0.021766331,0.030131124,0.00644081,-0.006485338,-0.024240596,0.000292682
0.03085,0.001847681,0.006153516,-0.003468894,-4.21E-05,0.003832551,0.016594542,-0.021766331,0.030131124,0.00644081,-0.006485338,-0.024240596,0.000292682
0.0309,-0.030153725,0.006189713,-0.003010397,-4.21E-05,0.003832551,0.016594542,-0.021766331,0.030131124,0.00644081,-0.006485338,-0.008616622,0.000292682
0.03095,-0.062155131,0.006177648,-0.002376946,-4.21E-05,0.003832551,0.016594542,-0.021766331,0.030131124,0.00644081,-0.006485338,-0.008616622,0.000292682
0.031,-0.046154428,0.006117319,-0.002027041,-4.21E-05,0.003832551,4.59E-05,-0.021766331,0.012038699,0.00644081,-0.006485338,-0.008616622,0.000292682
0.03105,-0.014153022,0.006093187,-0.002226125,-4.21E-05,0.003832551,4.59E-05,-0.021766331,0.012038699,-0.010028691,-0.006485338,-0.008616622,0.000292682
0.0311,0.001847681,0.006129385,-0.002648425,-0.017050033,0.003832551,4.59E-05,-0.021766331,0.012038699,-0.010028691,-0.006485338,-0.008616622,0.000292682
0.03115,-0.030153725,0.006201779,-0.002769082,-0.017050033,0.003832551,4.59E-05,-0.021766331,0.012038699,-0.010028691,-0.006485338,-0.024240596,0.000292682
0.0312,-0.046154428,0.00626814,-0.002509669,-0.017050033,0.003832551,0.016594542,-0.021766331,0.012038699,-0.010028691,-0.006485338,-0.024240596,0.000292682
0.03125,-0.030153725,0.006304338,-0.002147698,-0.017050033,0.003832551,0.016594542,-0.021766331,0.012038699,-0.010028691,-0.006485338,-0.024240596,0.000292682
0.0313,0.001847681,0.006231943,-0.001864153,-4.21E-05,0.003832551,0.016594542,-0.021766331,0.012038699,-0.010028691,-0.006485338,-0.024240596,0.000292682
0.03135,0.001847681,0.005960465,-0.001671102,-4.21E-05,0.003832551,0.016594542,-0.021766331,0.012038699,-0.010028691,-0.006485338,-0.008616622,0.000292682
0.0314,-0.030153725,0.005538164,-0.001622839,-4.21E-05,0.003832551,4.59E-05,-0.021766331,0.012038699,-0.010028691,-0.006485338,-0.024240596,0.000292682
0.03145,-0.062155131,0.005200324,-0.001767628,-0.017050033,0.003832551,4.59E-05,-0.021766331,0.012038699,-0.010028691,-0.006485338,-0.008616622,0.000292682
0.0315,-0.046154428,0.005097766,-0.002129599,-0.017050033,0.003832551,4.59E-05,-0.021766331,0.012038699,-0.010028691,-0.006485338,-0.008616622,0.000292682
0.03155,-0.014153022,0.005200324,-0.002630326,-0.017050033,0.003832551,0.016594542,-0.021766331,0.012038699,0.00644081,-0.006485338,-0.008616622,0.000292682
0.0316,0.017848385,0.005435606,-0.003173284,-0.017050033,0.003832551,0.016594542,-0.021766331,0.012038699,0.00644081,-0.006485338,-0.008616622,0.000292682
0.03165,-0.014153022,0.005755347,-0.003583518,-4.21E-05,0.003832551,0.016594542,-0.021766331,0.012038699,0.00644081,-0.006485338,-0.008616622,0.000292682
0.0317,-0.046154428,0.005966497,-0.003547321,-4.21E-05,0.003832551,0.016594542,-0.021766331,0.012038699,0.00644081,-0.006485338,-0.008616622,0.016308108
0.03175,-0.062155131,0.005869972,-0.002938002,-4.21E-05,0.003832551,0.016594542,-0.021766331,0.012038699,0.00644081,-0.006485338,-0.008616622,0.016308108
0.0318,-0.030153725,0.005640723,-0.002129599,-0.017050033,0.003832551,4.59E-05,-0.021766331,0.012038699,0.00644081,-0.006485338,-0.008616622,0.016308108
0.03185,0.017848385,0.00563469,-0.001659036,-0.017050033,0.003832551,4.59E-05,-0.021766331,0.012038699,0.00644081,-0.006485338,-0.008616622,0.016308108
0.0319,0.017848385,0.005791544,-0.001598708,-0.017050033,0.003832551,4.59E-05,-0.021766331,0.012038699,0.00644081,-0.006485338,-0.008616622,0.016308108
0.03195,-0.014153022,0.005869972,-0.001695233,-0.017050033,0.003832551,0.016594542,-0.005714465,0.012038699,0.00644081,-0.006485338,-0.008616622,0.000292682
0.032,-0.062155131,0.005978563,-0.001846055,-0.017050033,0.003832551,0.016594542,-0.005714465,0.012038699,-0.010028691,-0.006485338,-0.008616622,0.000292682
0.03205,-0.046154428,0.006280206,-0.002075303,-4.21E-05,0.020430865,0.016594542,-0.005714465,0.012038699,-0.010028691,-0.006485338,-0.008616622,0.000292682
0.0321,0.001847681,0.006515488,-0.002274388,-4.21E-05,0.020430865,0.016594542,-0.005714465,0.012038699,-0.010028691,-0.006485338,-0.008616622,0.000292682
0.03215,0.033849087,0.006334502,-0.002322651,-4.21E-05,0.020430865,0.016594542,-0.005714465,0.030131124,-0.010028691,-0.006485338,-0.008616622,0.000292682
0.0322,0.001847681,0.00588807,-0.002328683,-0.017050033,0.003832551,4.59E-05,-0.005714465,0.012038699,-0.010028691,-0.006485338,-0.008616622,0.000292682
0.03225,-0.046154428,0.005586427,-0.002382979,-0.017050033,0.003832551,4.59E-05,-0.005714465,0.012038699,-0.010028691,-0.006485338,-0.008616622,0.000292682
0.0323,-0.046154428,0.005598493,-0.002262322,-0.017050033,0.003832551,4.59E-05,-0.005714465,0.012038699,-0.010028691,-0.006485338,-0.008616622,0.000292682
0.03235,-0.014153022,0.005821709,-0.001864153,-0.017050033,0.003832551,0.016594542,-0.005714465,0.012038699,0.00644081,-0.006485338,-0.008616622,0.000292682
0.0324,0.001847681,0.006165582,-0.001441853,-0.017050033,0.003832551,0.016594542,-0.005714465,0.012038699,0.00644081,-0.006485338,-0.008616622,0.016308108
0.03245,0.001847681,0.006449126,-0.001200539,-0.017050033,0.003832551,0.016594542,-0.005714465,0.012038699,0.00644081,-0.006485338,-0.008616622,0.000292682
0.0325,-0.046154428,0.006461192,-0.001085915,-0.017050033,0.003832551,0.016594542,-0.005714465,0.012038699,0.00644081,-0.022946632,-0.008616622,0.000292682
0.03255,-0.030153725,0.00626814,-0.001164342,-0.017050033,0.003832551,0.016594542,-0.005714465,0.030131124,0.00644081,-0.006485338,-0.008616622,0.000292682
0.0326,-0.014153022,0.006129385,-0.001580609,-0.017050033,0.003832551,4.59E-05,-0.005714465,0.030131124,0.00644081,-0.006485338,-0.008616622,0.000292682
0.03265,0.017848385,0.005966497,-0.002111501,-0.017050033,0.003832551,4.59E-05,-0.005714465,0.012038699,-0.010028691,-0.006485338,-0.008616622,0.000292682
0.0327,0.001847681,0.005526098,-0.002322651,-0.017050033,0.003832551,0.016594542,-0.005714465,0.012038699,-0.010028691,-0.006485338,-0.008616622,0.000292682
0.03275,-0.030153725,0.004940911,-0.002105468,-0.017050033,0.020430865,0.016594542,-0.005714465,0.012038699,-0.010028691,-0.006485338,-0.008616622,0.000292682
0.0328,-0.030153725,0.004651334,-0.001791759,-4.21E-05,0.020430865,0.016594542,-0.005714465,0.012038699,-0.010028691,-0.006485338,-0.008616622,0.000292682
0.03285,-0.014153022,0.004880583,-0.001773661,-4.21E-05,0.020430865,0.016594542,-0.005714465,0.012038699,0.00644081,-0.006485338,-0.008616622,0.000292682
0.0329,0.017848385,0.005471803,-0.002129599,-4.21E-05,0.020430865,0.016594542,-0.005714465,0.012038699,0.00644081,-0.006485338,-0.008616622,0.000292682
0.03295,0.017848385,0.00605699,-0.002582064,-0.017050033,0.020430865,0.016594542,-0.005714465,0.012038699,0.00644081,-0.006485338,-0.008616622,0.000292682
0.033,-0.030153725,0.006219877,-0.002817345,-0.017050033,0.020430865,0.016594542,-0.005714465,0.030131124,0.00644081,-0.006485338,-0.008616622,0.000292682
0.03305,-0.046154428,0.005857906,-0.002744951,-0.017050033,0.020430865,0.016594542,-0.005714465,0.012038699,0.00644081,-0.006485338,-0.008616622,0.000292682
0.0331,-0.014153022,0.005387343,-0.002576031,-0.017050033,0.003832551,0.016594542,-0.005714465,0.012038699,0.00644081,-0.006485338,-0.008616622,0.000292682
0.03315,0.001847681,0.005200324,-0.002503636,-4.21E-05,0.003832551,0.016594542,-0.005714465,0.012038699,0.00644081,-0.006485338,-0.008616622,0.000292682
0.0332,0.001847681,0.005284784,-0.002515702,-4.21E-05,0.003832551,0.016594542,-0.005714465,0.012038699,0.00644081,-0.006485338,-0.008616622,0.000292682
